transaction_id,timestamp,customer_id,account_number,transaction_type,debit_amount,credit_amount,merchant_category,channel,city,balance,is_fraud
TXN000341,2026-03-27 10:17:46,CUST1426,ACC734366,UPI_TRANSFER,14614.58,0.00,ELECTRONICS,WEB_PORTAL,Ahmedabad,119130.99,1
TXN000342,2026-03-16 16:55:23,CUST1840,ACC158936,ATM_WITHDRAWAL,13705.82,0.00,DINING,MOBILE_APP,Chennai,110685.03,1
TXN000343,2026-03-19 00:11:12,CUST1896,ACC973390,NET_BANKING_DEBIT,7626.59,0.00,ENTERTAINMENT,MOBILE_APP,Hyderabad,215054.41,0
TXN000344,2026-03-09 11:52:29,CUST1517,ACC516224,POS_DEBIT,6873.91,0.00,ELECTRONICS,MOBILE_APP,Hyderabad,180588.98,0
TXN000345,2026-03-16 18:35:22,CUST1352,ACC271456,UPI_TRANSFER,7357.36,0.00,TRAVEL,MOBILE_APP,Chennai,240722.29,0
TXN000346,2026-03-07 07:41:14,CUST1693,ACC316773,POS_DEBIT,5829.16,0.00,TRAVEL,ATM_KIOSK,Mumbai,149480.64,0
TXN000347,2026-03-20 00:14:16,CUST1622,ACC944193,NET_BANKING_DEBIT,183.02,0.00,TRAVEL,POS_TERMINAL,Kolkata,167132.32,0
TXN000348,2026-03-07 14:19:43,CUST1533,ACC964352,SALARY_CREDIT,0.00,64611.03,UTILITIES,BRANCH,Delhi,122864.53,0
TXN000349,2026-03-12 17:41:38,CUST1623,ACC396408,POS_DEBIT,7697.13,0.00,TRAVEL,MOBILE_APP,Ahmedabad,213171.73,0
TXN000350,2026-03-09 08:41:45,CUST1975,ACC783112,POS_DEBIT,5077.44,0.00,TRAVEL,WEB_PORTAL,Bengaluru,91407.21,0
TXN000351,2026-03-26 19:25:42,CUST1327,ACC813824,INTEREST_CREDIT,0.00,58583.21,DINING,MOBILE_APP,Ahmedabad,226426.46,0
TXN000352,2026-03-02 18:45:36,CUST1835,ACC299140,UPI_TRANSFER,3928.42,0.00,HEALTHCARE,WEB_PORTAL,Ahmedabad,106244.61,0
TXN000353,2026-03-22 17:11:18,CUST1099,ACC593649,NET_BANKING_DEBIT,5409.53,0.00,DINING,POS_TERMINAL,Bengaluru,54946.87,0
TXN000354,2026-03-08 11:14:47,CUST1892,ACC422002,NET_BANKING_DEBIT,13498.89,0.00,UTILITIES,POS_TERMINAL,Pune,168792.14,1
TXN000355,2026-03-02 20:37:37,CUST1966,ACC750803,UPI_TRANSFER,8804.28,0.00,ELECTRONICS,ATM_KIOSK,Hyderabad,42678.65,0
TXN000356,2026-03-17 09:26:03,CUST1891,ACC995735,INTEREST_CREDIT,0.00,13387.12,DINING,WEB_PORTAL,Hyderabad,174963.97,0
TXN000357,2026-03-15 04:20:55,CUST1732,ACC289117,UPI_TRANSFER,6167.42,0.00,ELECTRONICS,ATM_KIOSK,Pune,228055.92,0
TXN000358,2026-03-02 00:28:17,CUST1214,ACC898169,NET_BANKING_DEBIT,14800.27,0.00,DINING,BRANCH,Bengaluru,88652.31,1
TXN000359,2026-03-05 19:27:40,CUST1439,ACC522988,SALARY_CREDIT,0.00,59964.76,UTILITIES,ATM_KIOSK,Kolkata,198241.83,0
TXN000360,2026-03-01 10:48:53,CUST1543,ACC299834,POS_DEBIT,613.99,0.00,GROCERY,MOBILE_APP,Hyderabad,102678.83,0
TXN000361,2026-03-05 03:24:32,CUST1602,ACC420984,ATM_WITHDRAWAL,10418.19,0.00,DINING,MOBILE_APP,Mumbai,95922.20,1
TXN000362,2026-03-17 19:33:21,CUST1444,ACC820141,UPI_TRANSFER,14229.53,0.00,DINING,POS_TERMINAL,Ahmedabad,122142.68,1
TXN000363,2026-03-26 12:01:14,CUST1229,ACC862491,UPI_TRANSFER,11264.23,0.00,DINING,WEB_PORTAL,Mumbai,53747.62,1
TXN000364,2026-03-23 20:50:02,CUST1384,ACC771425,INTEREST_CREDIT,0.00,40324.35,TRAVEL,BRANCH,Mumbai,43943.07,0
TXN000365,2026-03-21 00:03:44,CUST1118,ACC537020,INTEREST_CREDIT,0.00,74627.62,INVESTMENT,ATM_KIOSK,Delhi,170562.93,0
TXN000366,2026-03-07 22:43:40,CUST1009,ACC415743,INTEREST_CREDIT,0.00,22691.68,UTILITIES,MOBILE_APP,Chennai,179939.03,0
TXN000367,2026-03-27 03:32:46,CUST1632,ACC223453,INTEREST_CREDIT,0.00,47394.40,TRAVEL,MOBILE_APP,Delhi,47233.43,0
TXN000368,2026-03-09 16:12:22,CUST1720,ACC529660,SALARY_CREDIT,0.00,18905.27,TRAVEL,WEB_PORTAL,Mumbai,61941.11,0
TXN000369,2026-03-16 10:15:00,CUST1013,ACC804258,INTEREST_CREDIT,0.00,39744.83,ELECTRONICS,MOBILE_APP,Ahmedabad,63808.09,0
TXN000370,2026-03-03 23:46:06,CUST1926,ACC368322,ATM_WITHDRAWAL,14244.22,0.00,ENTERTAINMENT,ATM_KIOSK,Chennai,198188.66,1
TXN000371,2026-03-02 09:23:51,CUST1693,ACC427897,UPI_TRANSFER,6990.95,0.00,UTILITIES,MOBILE_APP,Delhi,56054.93,0
TXN000372,2026-03-11 11:57:28,CUST1978,ACC752011,POS_DEBIT,194.60,0.00,TRAVEL,MOBILE_APP,Pune,167091.68,0
TXN000373,2026-03-09 12:44:54,CUST1489,ACC938754,UPI_TRANSFER,2783.90,0.00,UTILITIES,WEB_PORTAL,Delhi,241142.83,0
TXN000374,2026-03-28 05:06:26,CUST1933,ACC719446,ATM_WITHDRAWAL,10457.74,0.00,INVESTMENT,BRANCH,Ahmedabad,28781.90,1
TXN000375,2026-03-28 21:56:53,CUST1744,ACC237002,ATM_WITHDRAWAL,9189.28,0.00,INVESTMENT,ATM_KIOSK,Delhi,158669.23,0
TXN000376,2026-03-21 10:00:45,CUST1889,ACC810859,SALARY_CREDIT,0.00,35848.15,ENTERTAINMENT,POS_TERMINAL,Delhi,29883.97,0
TXN000377,2026-03-12 21:43:41,CUST1394,ACC255875,SALARY_CREDIT,0.00,51319.93,GROCERY,MOBILE_APP,Bengaluru,73415.59,0
TXN000378,2026-03-28 05:04:48,CUST1503,ACC436208,INTEREST_CREDIT,0.00,64419.19,ENTERTAINMENT,POS_TERMINAL,Chennai,215189.72,0
TXN000379,2026-03-27 07:05:29,CUST1454,ACC940183,POS_DEBIT,7628.59,0.00,INVESTMENT,MOBILE_APP,Ahmedabad,103979.83,0
TXN000380,2026-03-24 20:01:06,CUST1413,ACC532368,SALARY_CREDIT,0.00,27124.31,GROCERY,BRANCH,Mumbai,245457.62,0
TXN000381,2026-03-21 09:56:32,CUST1575,ACC316899,POS_DEBIT,11887.16,0.00,INVESTMENT,POS_TERMINAL,Pune,241345.24,1
TXN000382,2026-03-11 17:49:39,CUST1614,ACC596116,POS_DEBIT,12258.00,0.00,HEALTHCARE,ATM_KIOSK,Delhi,213414.60,1
TXN000383,2026-03-11 11:53:40,CUST1987,ACC938769,POS_DEBIT,11401.83,0.00,TRAVEL,BRANCH,Pune,67110.57,1
TXN000384,2026-03-27 22:47:46,CUST1419,ACC212157,NET_BANKING_DEBIT,1639.52,0.00,TRAVEL,BRANCH,Hyderabad,130719.20,0
TXN000385,2026-03-27 06:45:21,CUST1110,ACC893928,ATM_WITHDRAWAL,1855.15,0.00,UTILITIES,MOBILE_APP,Delhi,65663.53,0
TXN000386,2026-03-17 04:31:00,CUST1543,ACC871976,SALARY_CREDIT,0.00,37017.15,GROCERY,BRANCH,Kolkata,153489.30,0
TXN000387,2026-03-06 22:37:11,CUST1748,ACC954845,INTEREST_CREDIT,0.00,38805.24,DINING,MOBILE_APP,Kolkata,134458.23,0
TXN000388,2026-03-13 13:38:58,CUST1709,ACC899407,NET_BANKING_DEBIT,9028.16,0.00,ENTERTAINMENT,POS_TERMINAL,Kolkata,133465.88,0
TXN000389,2026-03-05 04:26:38,CUST1716,ACC884782,UPI_TRANSFER,14558.85,0.00,TRAVEL,BRANCH,Pune,121418.74,1
TXN000390,2026-03-07 06:13:39,CUST1731,ACC404694,NET_BANKING_DEBIT,11065.44,0.00,HEALTHCARE,WEB_PORTAL,Bengaluru,145091.67,1
TXN000391,2026-03-23 03:48:22,CUST1575,ACC603704,INTEREST_CREDIT,0.00,42974.40,UTILITIES,BRANCH,Chennai,164666.20,0
TXN000392,2026-03-01 12:09:03,CUST1686,ACC159354,SALARY_CREDIT,0.00,61581.33,ENTERTAINMENT,POS_TERMINAL,Bengaluru,137841.55,0
TXN000393,2026-03-02 22:50:18,CUST1208,ACC890200,UPI_TRANSFER,10266.69,0.00,GROCERY,POS_TERMINAL,Ahmedabad,49410.67,1
TXN000394,2026-03-08 23:41:35,CUST1398,ACC349136,POS_DEBIT,9260.83,0.00,TRAVEL,MOBILE_APP,Kolkata,147042.97,0
TXN000395,2026-03-22 10:35:03,CUST1013,ACC879794,SALARY_CREDIT,0.00,34159.64,TRAVEL,WEB_PORTAL,Ahmedabad,200206.21,0
TXN000396,2026-03-21 11:48:37,CUST1559,ACC874320,ATM_WITHDRAWAL,13676.72,0.00,ENTERTAINMENT,WEB_PORTAL,Chennai,180587.83,1
TXN000397,2026-03-06 05:47:32,CUST1122,ACC495521,SALARY_CREDIT,0.00,17419.81,GROCERY,ATM_KIOSK,Chennai,175424.83,0
TXN000398,2026-03-28 08:00:21,CUST1477,ACC844163,INTEREST_CREDIT,0.00,23496.77,DINING,MOBILE_APP,Bengaluru,52818.28,0
TXN000399,2026-03-27 21:19:31,CUST1808,ACC700495,UPI_TRANSFER,8973.36,0.00,HEALTHCARE,MOBILE_APP,Pune,161961.17,0
TXN000400,2026-03-03 16:10:26,CUST1556,ACC663123,INTEREST_CREDIT,0.00,20397.34,UTILITIES,MOBILE_APP,Pune,58209.24,0
TXN000401,2026-03-11 11:18:13,CUST1973,ACC889216,ATM_WITHDRAWAL,13256.78,0.00,INVESTMENT,BRANCH,Mumbai,170883.60,1
TXN000402,2026-03-21 19:58:39,CUST1249,ACC141814,POS_DEBIT,10050.63,0.00,HEALTHCARE,ATM_KIOSK,Delhi,119731.80,1
TXN000403,2026-03-01 16:52:49,CUST1383,ACC639292,SALARY_CREDIT,0.00,22961.34,INVESTMENT,ATM_KIOSK,Mumbai,185134.27,0
TXN000404,2026-03-17 02:06:10,CUST1994,ACC910883,UPI_TRANSFER,13479.31,0.00,GROCERY,MOBILE_APP,Hyderabad,60240.41,1
TXN000405,2026-03-27 03:13:34,CUST1848,ACC836879,NET_BANKING_DEBIT,9461.24,0.00,UTILITIES,MOBILE_APP,Bengaluru,176070.22,0
TXN000406,2026-03-02 05:50:16,CUST1571,ACC173863,POS_DEBIT,6915.42,0.00,ENTERTAINMENT,POS_TERMINAL,Kolkata,35567.41,0
TXN000407,2026-03-11 00:24:43,CUST1121,ACC660814,SALARY_CREDIT,0.00,36578.80,GROCERY,BRANCH,Delhi,110045.28,0
TXN000408,2026-03-17 03:18:50,CUST1702,ACC415989,NET_BANKING_DEBIT,8804.84,0.00,ELECTRONICS,POS_TERMINAL,Ahmedabad,32058.52,0
TXN000409,2026-03-16 05:34:14,CUST1139,ACC883028,SALARY_CREDIT,0.00,32657.93,UTILITIES,BRANCH,Chennai,170269.94,0
TXN000410,2026-03-26 23:41:23,CUST1980,ACC111691,NET_BANKING_DEBIT,2203.93,0.00,DINING,MOBILE_APP,Mumbai,229829.70,0
TXN000411,2026-03-03 09:13:47,CUST1759,ACC861200,POS_DEBIT,8612.14,0.00,HEALTHCARE,WEB_PORTAL,Kolkata,143668.48,0
TXN000412,2026-03-06 07:39:53,CUST1258,ACC303765,NET_BANKING_DEBIT,12779.31,0.00,ELECTRONICS,WEB_PORTAL,Mumbai,48476.95,1
TXN000413,2026-03-10 21:04:16,CUST1100,ACC307007,INTEREST_CREDIT,0.00,37288.56,INVESTMENT,POS_TERMINAL,Pune,144171.18,0
TXN000414,2026-03-10 19:04:57,CUST1198,ACC433222,ATM_WITHDRAWAL,10085.87,0.00,INVESTMENT,ATM_KIOSK,Pune,70115.22,1
TXN000415,2026-03-05 18:36:23,CUST1827,ACC431699,INTEREST_CREDIT,0.00,51159.56,UTILITIES,WEB_PORTAL,Mumbai,177962.66,0
TXN000416,2026-03-14 08:53:23,CUST1137,ACC812591,UPI_TRANSFER,3730.32,0.00,HEALTHCARE,ATM_KIOSK,Ahmedabad,188856.81,0
TXN000417,2026-03-18 03:11:41,CUST1621,ACC185955,SALARY_CREDIT,0.00,30111.91,TRAVEL,WEB_PORTAL,Hyderabad,86785.87,0
TXN000418,2026-03-24 02:57:01,CUST1869,ACC631815,UPI_TRANSFER,11016.49,0.00,GROCERY,BRANCH,Kolkata,162255.44,1
TXN000419,2026-03-09 17:57:34,CUST1483,ACC785672,INTEREST_CREDIT,0.00,19893.25,DINING,POS_TERMINAL,Kolkata,23614.23,0
TXN000420,2026-03-28 09:08:29,CUST1513,ACC635205,ATM_WITHDRAWAL,13376.99,0.00,ELECTRONICS,ATM_KIOSK,Pune,153556.18,1
TXN000421,2026-03-26 19:43:10,CUST1775,ACC639111,INTEREST_CREDIT,0.00,5741.42,DINING,ATM_KIOSK,Bengaluru,71136.99,0
TXN000422,2026-03-05 23:46:30,CUST1961,ACC476224,ATM_WITHDRAWAL,8517.04,0.00,GROCERY,WEB_PORTAL,Ahmedabad,219965.86,0
TXN000423,2026-03-07 16:58:50,CUST1369,ACC506945,ATM_WITHDRAWAL,989.77,0.00,INVESTMENT,ATM_KIOSK,Mumbai,25059.98,0
TXN000424,2026-03-23 16:40:53,CUST1280,ACC975427,POS_DEBIT,14709.82,0.00,TRAVEL,BRANCH,Bengaluru,91156.71,1
TXN000425,2026-03-21 02:33:16,CUST1385,ACC333726,SALARY_CREDIT,0.00,50757.27,UTILITIES,POS_TERMINAL,Pune,100844.74,0
TXN000426,2026-03-01 16:56:08,CUST1450,ACC273650,SALARY_CREDIT,0.00,60486.02,ENTERTAINMENT,MOBILE_APP,Chennai,223485.41,0
TXN000427,2026-03-27 03:42:14,CUST1424,ACC950576,ATM_WITHDRAWAL,2296.09,0.00,HEALTHCARE,MOBILE_APP,Ahmedabad,156474.76,0
TXN000428,2026-03-27 13:01:15,CUST1044,ACC234097,NET_BANKING_DEBIT,7208.28,0.00,DINING,WEB_PORTAL,Mumbai,52892.87,0
TXN000429,2026-03-06 16:25:38,CUST1992,ACC690982,INTEREST_CREDIT,0.00,15280.56,GROCERY,POS_TERMINAL,Delhi,54090.22,0
TXN000430,2026-03-06 07:53:26,CUST1615,ACC249644,ATM_WITHDRAWAL,6765.59,0.00,DINING,BRANCH,Chennai,218816.06,0
TXN000431,2026-03-15 19:37:04,CUST1235,ACC496583,ATM_WITHDRAWAL,10876.59,0.00,UTILITIES,WEB_PORTAL,Delhi,95527.75,1
TXN000432,2026-03-14 04:38:06,CUST1181,ACC598985,POS_DEBIT,3075.11,0.00,GROCERY,BRANCH,Delhi,133524.49,0
TXN000433,2026-03-27 00:57:49,CUST1694,ACC780768,POS_DEBIT,7259.50,0.00,UTILITIES,BRANCH,Kolkata,156816.54,0
TXN000434,2026-03-14 07:51:30,CUST1808,ACC906010,UPI_TRANSFER,13128.62,0.00,UTILITIES,POS_TERMINAL,Delhi,178946.06,1
TXN000435,2026-03-08 02:18:38,CUST1897,ACC670143,SALARY_CREDIT,0.00,14371.82,UTILITIES,POS_TERMINAL,Hyderabad,127128.19,0
TXN000436,2026-03-19 16:07:33,CUST1007,ACC493247,POS_DEBIT,10651.78,0.00,ENTERTAINMENT,POS_TERMINAL,Kolkata,200514.28,1
TXN000437,2026-03-09 17:27:36,CUST1374,ACC741603,UPI_TRANSFER,1643.42,0.00,TRAVEL,ATM_KIOSK,Hyderabad,152561.99,0
TXN000438,2026-03-06 11:35:35,CUST1495,ACC366105,SALARY_CREDIT,0.00,43647.35,TRAVEL,BRANCH,Pune,146027.23,0
TXN000439,2026-03-04 23:14:28,CUST1801,ACC833281,NET_BANKING_DEBIT,6002.04,0.00,DINING,MOBILE_APP,Hyderabad,218000.17,0
TXN000440,2026-03-18 19:44:43,CUST1723,ACC154581,INTEREST_CREDIT,0.00,33039.26,DINING,ATM_KIOSK,Mumbai,94532.89,0
TXN000441,2026-03-20 13:05:04,CUST1269,ACC332542,POS_DEBIT,12357.67,0.00,HEALTHCARE,MOBILE_APP,Mumbai,125842.14,1
TXN000442,2026-03-17 09:45:38,CUST1058,ACC911187,NET_BANKING_DEBIT,5795.67,0.00,DINING,ATM_KIOSK,Ahmedabad,159281.91,0
TXN000443,2026-03-10 06:02:50,CUST1613,ACC635348,POS_DEBIT,3065.52,0.00,ENTERTAINMENT,BRANCH,Bengaluru,203918.83,0
TXN000444,2026-03-06 02:17:49,CUST1409,ACC470281,NET_BANKING_DEBIT,589.11,0.00,UTILITIES,ATM_KIOSK,Hyderabad,15067.51,0
TXN000445,2026-03-03 17:18:46,CUST1849,ACC686273,INTEREST_CREDIT,0.00,6075.66,HEALTHCARE,POS_TERMINAL,Chennai,180351.15,0
TXN000446,2026-03-19 00:16:11,CUST1416,ACC630829,ATM_WITHDRAWAL,9115.13,0.00,ELECTRONICS,BRANCH,Delhi,233482.75,0
TXN000447,2026-03-26 16:16:56,CUST1550,ACC952646,INTEREST_CREDIT,0.00,25597.63,TRAVEL,ATM_KIOSK,Kolkata,237548.63,0
TXN000448,2026-03-11 14:43:29,CUST1918,ACC715332,INTEREST_CREDIT,0.00,38854.09,GROCERY,ATM_KIOSK,Delhi,72169.22,0
TXN000449,2026-03-22 22:14:51,CUST1323,ACC532459,UPI_TRANSFER,1059.94,0.00,HEALTHCARE,BRANCH,Mumbai,248636.54,0
TXN000450,2026-03-03 12:43:47,CUST1840,ACC458605,NET_BANKING_DEBIT,12491.05,0.00,ELECTRONICS,BRANCH,Bengaluru,73340.54,1
TXN000451,2026-03-19 08:11:47,CUST1699,ACC299405,SALARY_CREDIT,0.00,26971.09,INVESTMENT,WEB_PORTAL,Hyderabad,66363.04,0
TXN000452,2026-03-27 07:53:39,CUST1364,ACC263573,NET_BANKING_DEBIT,3668.74,0.00,ELECTRONICS,MOBILE_APP,Delhi,68863.77,0
TXN000453,2026-03-01 17:02:54,CUST1493,ACC489227,NET_BANKING_DEBIT,14338.91,0.00,HEALTHCARE,ATM_KIOSK,Chennai,130776.24,1
TXN000454,2026-03-17 08:25:14,CUST1768,ACC704677,SALARY_CREDIT,0.00,17801.03,DINING,MOBILE_APP,Kolkata,194601.65,0
TXN000455,2026-03-12 12:55:43,CUST1794,ACC283291,SALARY_CREDIT,0.00,70775.81,INVESTMENT,MOBILE_APP,Ahmedabad,22652.22,0
TXN000456,2026-03-07 12:37:06,CUST1333,ACC479167,UPI_TRANSFER,10353.70,0.00,TRAVEL,WEB_PORTAL,Chennai,17777.69,1
TXN000457,2026-03-06 15:27:13,CUST1429,ACC834750,ATM_WITHDRAWAL,4077.65,0.00,HEALTHCARE,POS_TERMINAL,Kolkata,95627.67,0
TXN000458,2026-03-22 07:52:06,CUST1738,ACC383062,UPI_TRANSFER,6788.40,0.00,ENTERTAINMENT,BRANCH,Kolkata,245129.03,0
TXN000459,2026-03-24 04:30:51,CUST1009,ACC285186,SALARY_CREDIT,0.00,18724.42,UTILITIES,ATM_KIOSK,Bengaluru,203008.80,0
TXN000460,2026-03-10 08:35:54,CUST1581,ACC150026,NET_BANKING_DEBIT,7779.25,0.00,UTILITIES,MOBILE_APP,Bengaluru,199553.24,0
TXN000461,2026-03-04 14:47:21,CUST1266,ACC478496,POS_DEBIT,3271.24,0.00,HEALTHCARE,BRANCH,Chennai,212158.35,0
TXN000462,2026-03-20 06:36:36,CUST1665,ACC780663,UPI_TRANSFER,346.54,0.00,DINING,POS_TERMINAL,Pune,218831.62,0
TXN000463,2026-03-24 14:56:05,CUST1390,ACC743473,UPI_TRANSFER,10114.23,0.00,TRAVEL,ATM_KIOSK,Bengaluru,129561.03,1
TXN000464,2026-03-20 18:25:54,CUST1928,ACC174809,ATM_WITHDRAWAL,9626.68,0.00,ELECTRONICS,WEB_PORTAL,Pune,114126.87,0
TXN000465,2026-03-20 20:25:17,CUST1908,ACC566509,ATM_WITHDRAWAL,4736.56,0.00,HEALTHCARE,BRANCH,Ahmedabad,181951.87,0
TXN000466,2026-03-05 23:15:42,CUST1257,ACC880009,SALARY_CREDIT,0.00,16712.27,ELECTRONICS,WEB_PORTAL,Bengaluru,215739.78,0
TXN000467,2026-03-16 17:03:01,CUST1789,ACC516297,SALARY_CREDIT,0.00,12210.65,ELECTRONICS,MOBILE_APP,Chennai,29991.21,0
TXN000468,2026-03-13 09:14:15,CUST1755,ACC397979,INTEREST_CREDIT,0.00,15869.21,INVESTMENT,WEB_PORTAL,Bengaluru,168885.68,0
TXN000469,2026-03-22 11:55:58,CUST1333,ACC599284,INTEREST_CREDIT,0.00,63696.24,INVESTMENT,BRANCH,Chennai,21714.25,0
TXN000470,2026-03-23 17:11:37,CUST1611,ACC578720,INTEREST_CREDIT,0.00,36139.15,UTILITIES,BRANCH,Chennai,242842.43,0
TXN000471,2026-03-10 11:26:16,CUST1159,ACC418319,UPI_TRANSFER,7250.69,0.00,GROCERY,MOBILE_APP,Bengaluru,36045.20,0
TXN000472,2026-03-16 15:19:00,CUST1784,ACC551344,UPI_TRANSFER,4337.10,0.00,TRAVEL,BRANCH,Hyderabad,176625.94,0
TXN000473,2026-03-14 12:15:10,CUST1732,ACC872924,POS_DEBIT,8245.77,0.00,UTILITIES,ATM_KIOSK,Hyderabad,222308.09,0
TXN000474,2026-03-26 19:51:44,CUST1701,ACC385071,UPI_TRANSFER,1234.19,0.00,TRAVEL,BRANCH,Chennai,136403.36,0
TXN000475,2026-03-05 09:07:40,CUST1466,ACC747736,SALARY_CREDIT,0.00,18160.04,INVESTMENT,POS_TERMINAL,Ahmedabad,31089.03,0
TXN000476,2026-03-01 05:06:18,CUST1275,ACC231113,ATM_WITHDRAWAL,4843.62,0.00,INVESTMENT,MOBILE_APP,Hyderabad,242883.31,0
TXN000477,2026-03-10 15:23:29,CUST1713,ACC929868,POS_DEBIT,2302.72,0.00,GROCERY,POS_TERMINAL,Delhi,95349.52,0
TXN000478,2026-03-16 05:12:57,CUST1861,ACC362227,ATM_WITHDRAWAL,887.77,0.00,UTILITIES,MOBILE_APP,Delhi,31775.40,0
TXN000479,2026-03-24 01:12:29,CUST1752,ACC908447,NET_BANKING_DEBIT,3771.99,0.00,ELECTRONICS,BRANCH,Hyderabad,119095.82,0
TXN000480,2026-03-11 05:40:46,CUST1043,ACC880900,SALARY_CREDIT,0.00,32238.61,ELECTRONICS,POS_TERMINAL,Ahmedabad,240885.27,0
TXN000481,2026-03-22 06:07:15,CUST1648,ACC555251,NET_BANKING_DEBIT,4517.26,0.00,HEALTHCARE,MOBILE_APP,Bengaluru,27240.57,0
TXN000482,2026-03-02 18:50:44,CUST1486,ACC821846,UPI_TRANSFER,8791.22,0.00,DINING,POS_TERMINAL,Delhi,72125.99,0
TXN000483,2026-03-25 20:03:03,CUST1364,ACC775885,ATM_WITHDRAWAL,2407.59,0.00,DINING,BRANCH,Delhi,160381.54,0
TXN000484,2026-03-21 11:51:57,CUST1449,ACC868804,ATM_WITHDRAWAL,7343.25,0.00,ENTERTAINMENT,MOBILE_APP,Kolkata,146212.35,0
TXN000485,2026-03-02 15:45:28,CUST1572,ACC409030,UPI_TRANSFER,10879.77,0.00,INVESTMENT,WEB_PORTAL,Bengaluru,73913.62,1
TXN000486,2026-03-09 19:58:55,CUST1567,ACC268132,INTEREST_CREDIT,0.00,29336.53,ELECTRONICS,BRANCH,Bengaluru,187114.57,0
TXN000487,2026-03-12 14:00:49,CUST1653,ACC630535,SALARY_CREDIT,0.00,25697.09,UTILITIES,WEB_PORTAL,Mumbai,76887.08,0
TXN000488,2026-03-08 10:46:04,CUST1674,ACC665136,INTEREST_CREDIT,0.00,64978.05,UTILITIES,WEB_PORTAL,Ahmedabad,197363.89,0
TXN000489,2026-03-14 20:20:07,CUST1098,ACC648615,INTEREST_CREDIT,0.00,15789.21,ELECTRONICS,MOBILE_APP,Bengaluru,81535.33,0
TXN000490,2026-03-16 06:06:02,CUST1584,ACC772925,ATM_WITHDRAWAL,13108.72,0.00,UTILITIES,ATM_KIOSK,Chennai,62488.57,1
TXN000491,2026-03-07 20:31:59,CUST1911,ACC972496,POS_DEBIT,5526.99,0.00,ELECTRONICS,ATM_KIOSK,Mumbai,31655.38,0
TXN000492,2026-03-12 22:03:52,CUST1631,ACC378727,UPI_TRANSFER,8392.40,0.00,GROCERY,MOBILE_APP,Chennai,112749.00,0
TXN000493,2026-03-04 03:46:14,CUST1544,ACC504048,POS_DEBIT,14171.82,0.00,ENTERTAINMENT,WEB_PORTAL,Hyderabad,240737.89,1
TXN000494,2026-03-24 17:26:47,CUST1108,ACC903506,INTEREST_CREDIT,0.00,48772.75,HEALTHCARE,ATM_KIOSK,Kolkata,57041.00,0
TXN000495,2026-03-11 21:10:34,CUST1614,ACC564531,POS_DEBIT,2543.80,0.00,HEALTHCARE,POS_TERMINAL,Pune,109365.94,0
TXN000496,2026-03-11 19:15:36,CUST1558,ACC324319,UPI_TRANSFER,6214.53,0.00,UTILITIES,BRANCH,Chennai,209146.42,0
TXN000497,2026-03-13 00:46:02,CUST1291,ACC724702,UPI_TRANSFER,14426.69,0.00,GROCERY,BRANCH,Bengaluru,120162.45,1
TXN000498,2026-03-11 00:49:52,CUST1965,ACC823222,UPI_TRANSFER,148.20,0.00,TRAVEL,BRANCH,Bengaluru,65483.36,0
TXN000499,2026-03-12 18:15:14,CUST1262,ACC950472,POS_DEBIT,614.16,0.00,TRAVEL,MOBILE_APP,Kolkata,47525.93,0
TXN000500,2026-03-24 10:50:30,CUST1177,ACC611994,INTEREST_CREDIT,0.00,69251.73,ELECTRONICS,BRANCH,Chennai,187552.50,0
TXN000501,2026-03-03 01:58:49,CUST1342,ACC464831,POS_DEBIT,10975.30,0.00,UTILITIES,ATM_KIOSK,Delhi,150426.67,1
TXN000502,2026-03-01 20:49:40,CUST1391,ACC156757,ATM_WITHDRAWAL,11227.80,0.00,TRAVEL,BRANCH,Mumbai,214627.37,1
TXN000503,2026-03-08 04:03:43,CUST1749,ACC511967,UPI_TRANSFER,8121.95,0.00,INVESTMENT,BRANCH,Delhi,133064.38,0
TXN000504,2026-03-11 02:30:36,CUST1763,ACC151706,ATM_WITHDRAWAL,6507.44,0.00,UTILITIES,POS_TERMINAL,Delhi,49782.91,0
TXN000505,2026-03-05 04:30:35,CUST1202,ACC611559,SALARY_CREDIT,0.00,40127.62,UTILITIES,BRANCH,Hyderabad,196848.91,0
TXN000506,2026-03-08 07:04:17,CUST1795,ACC550956,INTEREST_CREDIT,0.00,48119.78,HEALTHCARE,BRANCH,Delhi,187881.92,0
TXN000507,2026-03-12 06:20:22,CUST1608,ACC787247,POS_DEBIT,10092.63,0.00,GROCERY,POS_TERMINAL,Bengaluru,114532.04,1
TXN000508,2026-03-05 14:02:59,CUST1837,ACC344831,UPI_TRANSFER,9262.50,0.00,ENTERTAINMENT,POS_TERMINAL,Bengaluru,118919.37,0
TXN000509,2026-03-02 07:39:59,CUST1151,ACC972881,NET_BANKING_DEBIT,12798.82,0.00,TRAVEL,MOBILE_APP,Pune,41407.36,1
TXN000510,2026-03-16 00:21:13,CUST1757,ACC664139,NET_BANKING_DEBIT,12074.00,0.00,ENTERTAINMENT,WEB_PORTAL,Chennai,86702.74,1
TXN000511,2026-03-05 22:44:42,CUST1018,ACC494900,INTEREST_CREDIT,0.00,38811.84,GROCERY,POS_TERMINAL,Bengaluru,186532.04,0
TXN000512,2026-03-02 14:41:00,CUST1068,ACC507523,POS_DEBIT,4296.00,0.00,TRAVEL,POS_TERMINAL,Delhi,160221.72,0
